time_s	TempA_K	TempB_K	Setpoint_K	Heater_1	Ramp	Rate_K/m	Res_Ohm
0008391.8	134.82	114.78	295.00	000.00	0	001.00	00515.1170
0008392.9	134.83	114.74	295.00	000.00	0	001.00	00515.1790
0008394.1	134.84	114.77	295.00	000.00	0	001.00	00515.2420
0008395.2	134.88	114.82	295.00	000.00	0	001.00	00515.3050
0008396.3	134.90	114.82	295.00	000.00	0	001.00	00515.3650
0008397.4	134.89	114.82	295.00	000.00	0	001.00	00515.4310
0008398.5	134.92	114.83	295.00	000.00	0	001.00	00515.4920
0008399.6	134.93	114.91	295.00	000.00	0	001.00	00515.5560
0008400.7	134.95	114.91	295.00	000.00	0	001.00	00515.6170
0008401.8	134.97	114.93	295.00	000.00	0	001.00	00515.6760
0008403.0	134.98	114.92	295.00	000.00	0	001.00	00515.7400
0008404.1	135.01	114.93	295.00	000.00	0	001.00	00515.8060
0008405.2	135.00	114.98	295.00	000.00	0	001.00	00515.8680
0008406.3	135.01	114.97	295.00	000.00	0	001.00	00515.9300
0008407.4	135.05	115.02	295.00	000.00	0	001.00	00515.9910
0008408.5	135.05	114.96	295.00	000.00	0	001.00	00516.0480
0008409.6	135.08	115.01	295.00	000.00	0	001.00	00516.1200
0008410.7	135.08	115.04	295.00	000.00	0	001.00	00516.1790
0008411.8	135.11	115.13	295.00	000.00	0	001.00	00516.2420
0008412.9	135.10	115.09	295.00	000.00	0	001.00	00516.3080
0008414.0	135.12	115.08	295.00	000.00	0	001.00	00516.3710
0008415.1	135.13	115.09	295.00	000.00	0	001.00	00516.4310
0008416.2	135.14	115.11	295.00	000.00	0	001.00	00516.4980
0008417.3	135.14	115.12	295.00	000.00	0	001.00	00516.5520
0008418.4	135.17	115.08	295.00	000.00	0	001.00	00516.6270
0008419.5	135.21	115.07	295.00	000.00	0	001.00	00516.6820
0008420.7	135.21	115.10	295.00	000.00	0	001.00	00516.7390
0008421.8	135.23	115.10	295.00	000.00	0	001.00	00516.8060
0008422.9	135.24	115.12	295.00	000.00	0	001.00	00516.8650
0008424.0	135.26	115.20	295.00	000.00	0	001.00	00516.9350
0008425.1	135.29	115.22	295.00	000.00	0	001.00	00517.0070
0008426.2	135.29	115.18	295.00	000.00	0	001.00	00517.0680
0008427.3	135.29	115.25	295.00	000.00	0	001.00	00517.1290
0008428.4	135.33	115.18	295.00	000.00	0	001.00	00517.1920
0008429.5	135.34	115.20	295.00	000.00	0	001.00	00517.2560
0008430.6	135.37	115.24	295.00	000.00	0	001.00	00517.3190
0008431.8	135.38	115.24	295.00	000.00	0	001.00	00517.3780
0008432.9	135.40	115.30	295.00	000.00	0	001.00	00517.4420
0008434.0	135.40	115.30	295.00	000.00	0	001.00	00517.5040
0008435.1	135.42	115.40	295.00	000.00	0	001.00	00517.5650
0008436.2	135.44	115.35	295.00	000.00	0	001.00	00517.6280
0008437.3	135.43	115.39	295.00	000.00	0	001.00	00517.6950
0008438.5	135.46	115.39	295.00	000.00	0	001.00	00517.7640
0008439.6	135.48	115.43	295.00	000.00	0	001.00	00517.8270
0008440.7	135.49	115.43	295.00	000.00	0	001.00	00517.8900
0008441.8	135.52	115.42	295.00	000.00	0	001.00	00517.9480
0008442.9	135.53	115.43	295.00	000.00	0	001.00	00517.9990
0008444.0	135.56	115.45	295.00	000.00	0	001.00	00518.0740
0008445.1	135.57	115.42	295.00	000.00	0	001.00	00518.1300
0008446.2	135.58	115.50	295.00	000.00	0	001.00	00518.1900
0008447.3	135.60	115.52	295.00	000.00	0	001.00	00518.2670
0008448.4	135.59	115.56	295.00	000.00	0	001.00	00518.3240
0008449.5	135.63	115.53	295.00	000.00	0	001.00	00518.3920
0008450.6	135.65	115.60	295.00	000.00	0	001.00	00518.4510
0008451.7	135.68	115.54	295.00	000.00	0	001.00	00518.5150
0008452.8	135.67	115.58	295.00	000.00	0	001.00	00518.5620
0008453.9	135.69	115.62	295.00	000.00	0	001.00	00518.6270
0008455.0	135.69	115.59	295.00	000.00	0	001.00	00518.6980
0008456.1	135.73	115.63	295.00	000.00	0	001.00	00518.7650
0008457.2	135.75	115.58	295.00	000.00	0	001.00	00518.8250
0008458.3	135.77	115.59	295.00	000.00	0	001.00	00518.8850
0008459.4	135.78	115.61	295.00	000.00	0	001.00	00518.9420
0008460.5	135.80	115.65	295.00	000.00	0	001.00	00519.0100
0008461.6	135.79	115.69	295.00	000.00	0	001.00	00519.0590
0008462.7	135.82	115.71	295.00	000.00	0	001.00	00519.1420
0008463.8	135.84	115.73	295.00	000.00	0	001.00	00519.2070
0008464.9	135.83	115.74	295.00	000.00	0	001.00	00519.2690
0008466.1	135.89	115.74	295.00	000.00	0	001.00	00519.3320
0008467.2	135.89	115.77	295.00	000.00	0	001.00	00519.3940
0008468.3	135.89	115.75	295.00	000.00	0	001.00	00519.4550
0008469.4	135.91	115.75	295.00	000.00	0	001.00	00519.5220
0008470.5	135.93	115.78	295.00	000.00	0	001.00	00519.5820
0008471.6	135.96	115.87	295.00	000.00	0	001.00	00519.6450
0008472.7	135.98	115.83	295.00	000.00	0	001.00	00519.7040
0008473.9	135.99	115.88	295.00	000.00	0	001.00	00519.7720
0008475.0	135.98	115.90	295.00	000.00	0	001.00	00519.8270
0008476.1	135.99	115.90	295.00	000.00	0	001.00	00519.8950
0008477.2	136.02	115.94	295.00	000.00	0	001.00	00519.9550
0008478.3	136.02	115.94	295.00	000.00	0	001.00	00520.0160
0008479.4	136.05	115.96	295.00	000.00	0	001.00	00520.0780
0008480.5	136.08	115.94	295.00	000.00	0	001.00	00520.1390
0008481.6	136.09	115.98	295.00	000.00	0	001.00	00520.2070
0008482.7	136.10	115.94	295.00	000.00	0	001.00	00520.2680
0008483.8	136.12	116.01	295.00	000.00	0	001.00	00520.3310
0008484.9	136.13	116.05	295.00	000.00	0	001.00	00520.3910
0008486.0	136.15	116.01	295.00	000.00	0	001.00	00520.4580
0008487.1	136.17	115.99	295.00	000.00	0	001.00	00520.5210
0008488.2	136.20	116.00	295.00	000.00	0	001.00	00520.5760
0008489.4	136.20	116.01	295.00	000.00	0	001.00	00520.6460
0008490.4	136.22	116.04	295.00	000.00	0	001.00	00520.7000
0008491.5	136.24	116.11	295.00	000.00	0	001.00	00520.7630
0008492.6	136.28	116.11	295.00	000.00	0	001.00	00520.8370
0008493.8	136.28	116.07	295.00	000.00	0	001.00	00520.8860
0008494.9	136.28	116.07	295.00	000.00	0	001.00	00520.9630
0008496.0	136.32	116.11	295.00	000.00	0	001.00	00521.0260
0008497.1	136.31	116.16	295.00	000.00	0	001.00	00521.0860
0008498.2	136.32	116.11	295.00	000.00	0	001.00	00521.1530
0008499.3	136.33	116.18	295.00	000.00	0	001.00	00521.2130
0008500.4	136.34	116.16	295.00	000.00	0	001.00	00521.2730
0008501.5	136.35	116.19	295.00	000.00	0	001.00	00521.3290
0008502.6	136.36	116.19	295.00	000.00	0	001.00	00521.3950
0008503.7	136.39	116.21	295.00	000.00	0	001.00	00521.4490
0008504.8	136.41	116.19	295.00	000.00	0	001.00	00521.5100
0008505.9	136.40	116.22	295.00	000.00	0	001.00	00521.5780
0008507.0	136.44	116.24	295.00	000.00	0	001.00	00521.6410
0008508.1	136.47	116.20	295.00	000.00	0	001.00	00521.7050
0008509.2	136.47	116.24	295.00	000.00	0	001.00	00521.7750
0008510.3	136.50	116.31	295.00	000.00	0	001.00	00521.8380
0008511.5	136.50	116.30	295.00	000.00	0	001.00	00521.9010
0008512.6	136.53	116.33	295.00	000.00	0	001.00	00521.9590
0008513.7	136.53	116.35	295.00	000.00	0	001.00	00522.0240
0008514.8	136.55	116.34	295.00	000.00	0	001.00	00522.0820
0008515.9	136.54	116.35	295.00	000.00	0	001.00	00522.1470
0008517.0	136.56	116.35	295.00	000.00	0	001.00	00522.2160
0008518.1	136.58	116.36	295.00	000.00	0	001.00	00522.2700
0008519.2	136.60	116.39	295.00	000.00	0	001.00	00522.3350
0008520.3	136.63	116.38	295.00	000.00	0	001.00	00522.3910
0008521.5	136.65	116.42	295.00	000.00	0	001.00	00522.4580
0008522.6	136.66	116.44	295.00	000.00	0	001.00	00522.5160
0008523.7	136.69	116.42	295.00	000.00	0	001.00	00522.5880
0008524.8	136.69	116.47	295.00	000.00	0	001.00	00522.6510
0008525.9	136.72	116.46	295.00	000.00	0	001.00	00522.7140
0008527.0	136.71	116.48	295.00	000.00	0	001.00	00522.7680
0008528.1	136.74	116.54	295.00	000.00	0	001.00	00522.8310
0008529.3	136.74	116.56	295.00	000.00	0	001.00	00522.9040
0008530.4	136.78	116.56	295.00	000.00	0	001.00	00522.9660
0008531.5	136.79	116.59	295.00	000.00	0	001.00	00523.0260
0008532.6	136.78	116.57	295.00	000.00	0	001.00	00523.0880
0008533.7	136.82	116.65	295.00	000.00	0	001.00	00523.1530
0008534.8	136.85	116.61	295.00	000.00	0	001.00	00523.2140
0008535.9	136.85	116.62	295.00	000.00	0	001.00	00523.2740
0008537.0	136.88	116.63	295.00	000.00	0	001.00	00523.3380
0008538.1	136.89	116.66	295.00	000.00	0	001.00	00523.3980
0008539.2	136.91	116.64	295.00	000.00	0	001.00	00523.4610
0008540.3	136.90	116.64	295.00	000.00	0	001.00	00523.5250
0008541.5	136.92	116.66	295.00	000.00	0	001.00	00523.5910
0008542.5	136.95	116.68	295.00	000.00	0	001.00	00523.6470
0008543.6	136.96	116.70	295.00	000.00	0	001.00	00523.7100
0008544.7	136.99	116.73	295.00	000.00	0	001.00	00523.7780
0008545.8	137.00	116.78	295.00	000.00	0	001.00	00523.8350
0008546.9	137.00	116.78	295.00	000.00	0	001.00	00523.8920
0008548.0	137.03	116.82	295.00	000.00	0	001.00	00523.9510
0008549.1	137.05	116.76	295.00	000.00	0	001.00	00524.0210
0008550.2	137.05	116.83	295.00	000.00	0	001.00	00524.0870
0008551.4	137.08	116.79	295.00	000.00	0	001.00	00524.1430
0008552.4	137.09	116.82	295.00	000.00	0	001.00	00524.2080
0008553.5	137.10	116.84	295.00	000.00	0	001.00	00524.2580
0008554.7	137.11	116.80	295.00	000.00	0	001.00	00524.3350
0008555.8	137.14	116.86	295.00	000.00	0	001.00	00524.3940
0008556.9	137.13	116.86	295.00	000.00	0	001.00	00524.4500
0008558.0	137.19	116.88	295.00	000.00	0	001.00	00524.5180
0008559.1	137.20	116.86	295.00	000.00	0	001.00	00524.5740
0008560.2	137.21	116.86	295.00	000.00	0	001.00	00524.6440
0008561.3	137.23	116.94	295.00	000.00	0	001.00	00524.7040
0008562.4	137.21	116.94	295.00	000.00	0	001.00	00524.7580
0008563.5	137.24	116.98	295.00	000.00	0	001.00	00524.8190
0008564.6	137.26	116.98	295.00	000.00	0	001.00	00524.8950
0008565.7	137.26	116.96	295.00	000.00	0	001.00	00524.9580
0008566.8	137.29	117.04	295.00	000.00	0	001.00	00525.0200
0008567.9	137.30	116.99	295.00	000.00	0	001.00	00525.0830
0008569.0	137.32	117.00	295.00	000.00	0	001.00	00525.1410
0008570.1	137.32	117.01	295.00	000.00	0	001.00	00525.2040
0008571.3	137.35	117.04	295.00	000.00	0	001.00	00525.2670
0008572.4	137.37	117.07	295.00	000.00	0	001.00	00525.3340
0008573.5	137.40	117.10	295.00	000.00	0	001.00	00525.3930
0008574.6	137.42	117.13	295.00	000.00	0	001.00	00525.4550
0008575.7	137.43	117.12	295.00	000.00	0	001.00	00525.5150
0008576.8	137.42	117.13	295.00	000.00	0	001.00	00525.5770
0008577.9	137.48	117.09	295.00	000.00	0	001.00	00525.6370
0008579.0	137.47	117.12	295.00	000.00	0	001.00	00525.7050
0008580.2	137.46	117.14	295.00	000.00	0	001.00	00525.7640
0008581.3	137.51	117.18	295.00	000.00	0	001.00	00525.8220
0008582.4	137.51	117.20	295.00	000.00	0	001.00	00525.8830
0008583.5	137.53	117.17	295.00	000.00	0	001.00	00525.9600
0008584.6	137.53	117.20	295.00	000.00	0	001.00	00526.0120
0008585.7	137.53	117.22	295.00	000.00	0	001.00	00526.0760
0008586.8	137.57	117.23	295.00	000.00	0	001.00	00526.1290
0008587.9	137.59	117.22	295.00	000.00	0	001.00	00526.2060
0008589.0	137.61	117.26	295.00	000.00	0	001.00	00526.2550
0008590.1	137.62	117.27	295.00	000.00	0	001.00	00526.3280
0008591.2	137.64	117.26	295.00	000.00	0	001.00	00526.3900
0008592.3	137.65	117.29	295.00	000.00	0	001.00	00526.4530
0008593.5	137.68	117.30	295.00	000.00	0	001.00	00526.5150
0008594.6	137.67	117.32	295.00	000.00	0	001.00	00526.5780
0008595.7	137.69	117.30	295.00	000.00	0	001.00	00526.6380
0008596.8	137.70	117.31	295.00	000.00	0	001.00	00526.7050
0008597.9	137.75	117.40	295.00	000.00	0	001.00	00526.7610
0008599.1	137.75	117.38	295.00	000.00	0	001.00	00526.8230
0008600.2	137.75	117.36	295.00	000.00	0	001.00	00526.8950
0008601.3	137.77	117.43	295.00	000.00	0	001.00	00526.9580
0008602.4	137.80	117.45	295.00	000.00	0	001.00	00527.0220
0008603.5	137.79	117.43	295.00	000.00	0	001.00	00527.0810
0008604.6	137.84	117.44	295.00	000.00	0	001.00	00527.1360
0008605.7	137.85	117.44	295.00	000.00	0	001.00	00527.1940
0008606.8	137.87	117.44	295.00	000.00	0	001.00	00527.2600
0008607.9	137.88	117.46	295.00	000.00	0	001.00	00527.3270
0008609.0	137.88	117.50	295.00	000.00	0	001.00	00527.3940
0008610.1	137.90	117.52	295.00	000.00	0	001.00	00527.4430
0008611.3	137.90	117.54	295.00	000.00	0	001.00	00527.5210
0008612.4	137.93	117.54	295.00	000.00	0	001.00	00527.5810
0008613.5	137.93	117.59	295.00	000.00	0	001.00	00527.6400
0008614.6	137.98	117.63	295.00	000.00	0	001.00	00527.7040
0008615.7	137.97	117.59	295.00	000.00	0	001.00	00527.7670
0008616.8	138.00	117.59	295.00	000.00	0	001.00	00527.8290
0008617.9	137.99	117.58	295.00	000.00	0	001.00	00527.8880
0008619.0	138.03	117.61	295.00	000.00	0	001.00	00527.9510
0008620.1	138.04	117.58	295.00	000.00	0	001.00	00527.9930
0008621.2	138.04	117.65	295.00	000.00	0	001.00	00528.0780
0008622.3	138.08	117.68	295.00	000.00	0	001.00	00528.1430
0008623.4	138.09	117.68	295.00	000.00	0	001.00	00528.2000
0008624.5	138.09	117.66	295.00	000.00	0	001.00	00528.2610
0008625.6	138.11	117.69	295.00	000.00	0	001.00	00528.3250
0008626.7	138.12	117.75	295.00	000.00	0	001.00	00528.3840
0008627.9	138.12	117.71	295.00	000.00	0	001.00	00528.4430
0008629.0	138.16	117.79	295.00	000.00	0	001.00	00528.5130
0008630.1	138.18	117.78	295.00	000.00	0	001.00	00528.5710
0008631.2	138.18	117.80	295.00	000.00	0	001.00	00528.6340
0008632.4	138.21	117.78	295.00	000.00	0	001.00	00528.7000
0008633.5	138.22	117.83	295.00	000.00	0	001.00	00528.7530
0008634.6	138.24	117.82	295.00	000.00	0	001.00	00528.8210
0008635.7	138.24	117.89	295.00	000.00	0	001.00	00528.8810
0008636.8	138.26	117.88	295.00	000.00	0	001.00	00528.9420
0008637.9	138.27	117.90	295.00	000.00	0	001.00	00529.0020
0008638.9	138.29	117.87	295.00	000.00	0	001.00	00529.0660
0008640.0	138.31	117.93	295.00	000.00	0	001.00	00529.1280
0008641.1	138.33	117.93	295.00	000.00	0	001.00	00529.1900
0008642.2	138.34	117.95	295.00	000.00	0	001.00	00529.2520
0008643.3	138.35	117.93	295.00	000.00	0	001.00	00529.3120
0008644.4	138.35	117.99	295.00	000.00	0	001.00	00529.3780
0008645.6	138.38	117.98	295.00	000.00	0	001.00	00529.4400
0008646.7	138.40	118.03	295.00	000.00	0	001.00	00529.5000
0008647.8	138.39	117.97	295.00	000.00	0	001.00	00529.5630
0008648.9	138.41	117.98	295.00	000.00	0	001.00	00529.6270
0008650.0	138.43	117.97	295.00	000.00	0	001.00	00529.6900
0008651.1	138.46	117.97	295.00	000.00	0	001.00	00529.7390
0008652.2	138.49	118.02	295.00	000.00	0	001.00	00529.8140
0008653.4	138.47	118.03	295.00	000.00	0	001.00	00529.8820
0008654.5	138.50	118.09	295.00	000.00	0	001.00	00529.9450
0008655.6	138.52	118.10	295.00	000.00	0	001.00	00530.0050
0008656.7	138.52	118.05	295.00	000.00	0	001.00	00530.0680
0008657.8	138.54	118.02	295.00	000.00	0	001.00	00530.1280
0008658.9	138.56	118.11	295.00	000.00	0	001.00	00530.1900
0008660.0	138.56	118.10	295.00	000.00	0	001.00	00530.2480
0008661.1	138.57	118.10	295.00	000.00	0	001.00	00530.3120
0008662.2	138.59	118.12	295.00	000.00	0	001.00	00530.3670
0008663.3	138.63	118.11	295.00	000.00	0	001.00	00530.4250
0008664.4	138.63	118.14	295.00	000.00	0	001.00	00530.4870
0008665.5	138.65	118.20	295.00	000.00	0	001.00	00530.5510
0008666.6	138.67	118.23	295.00	000.00	0	001.00	00530.6120
0008667.7	138.68	118.23	295.00	000.00	0	001.00	00530.6850
0008668.8	138.70	118.25	295.00	000.00	0	001.00	00530.7450
0008669.9	138.71	118.25	295.00	000.00	0	001.00	00530.8020
0008671.0	138.73	118.27	295.00	000.00	0	001.00	00530.8660
0008672.2	138.74	118.27	295.00	000.00	0	001.00	00530.9330
0008673.3	138.76	118.32	295.00	000.00	0	001.00	00530.9970
0008674.4	138.78	118.25	295.00	000.00	0	001.00	00531.0530
0008675.5	138.78	118.29	295.00	000.00	0	001.00	00531.1170
0008676.6	138.80	118.31	295.00	000.00	0	001.00	00531.1780
0008677.7	138.81	118.36	295.00	000.00	0	001.00	00531.2390
0008678.8	138.83	118.35	295.00	000.00	0	001.00	00531.2990
0008679.9	138.88	118.27	295.00	000.00	0	001.00	00531.3640
0008681.0	138.87	118.35	295.00	000.00	0	001.00	00531.4260
0008682.1	138.89	118.40	295.00	000.00	0	001.00	00531.4840
0008683.2	138.90	118.38	295.00	000.00	0	001.00	00531.5460
0008684.3	138.91	118.40	295.00	000.00	0	001.00	00531.6120
0008685.4	138.92	118.46	295.00	000.00	0	001.00	00531.6680
0008686.5	138.93	118.44	295.00	000.00	0	001.00	00531.7320
0008687.6	138.94	118.44	295.00	000.00	0	001.00	00531.7910
0008688.7	138.96	118.45	295.00	000.00	0	001.00	00531.8540
0008689.8	138.97	118.50	295.00	000.00	0	001.00	00531.9160
0008690.9	139.00	118.48	295.00	000.00	0	001.00	00531.9690
0008692.0	139.03	118.54	295.00	000.00	0	001.00	00532.0210
0008693.1	139.03	118.49	295.00	000.00	0	001.00	00532.0880
0008694.2	139.05	118.47	295.00	000.00	0	001.00	00532.1570
0008695.3	139.07	118.50	295.00	000.00	0	001.00	00532.2150
0008696.4	139.06	118.54	295.00	000.00	0	001.00	00532.2840
0008697.5	139.10	118.52	295.00	000.00	0	001.00	00532.3390
0008698.6	139.11	118.59	295.00	000.00	0	001.00	00532.4110
0008699.7	139.14	118.58	295.00	000.00	0	001.00	00532.4710
0008700.8	139.16	118.57	295.00	000.00	0	001.00	00532.5250
0008701.9	139.17	118.60	295.00	000.00	0	001.00	00532.5950
0008703.0	139.18	118.60	295.00	000.00	0	001.00	00532.6460
0008704.1	139.19	118.63	295.00	000.00	0	001.00	00532.7020
0008705.2	139.21	118.59	295.00	000.00	0	001.00	00532.7820
0008706.3	139.22	118.62	295.00	000.00	0	001.00	00532.8390
0008707.4	139.26	118.73	295.00	000.00	0	001.00	00532.9060
0008708.5	139.26	118.69	295.00	000.00	0	001.00	00532.9680
0008709.6	139.29	118.71	295.00	000.00	0	001.00	00533.0230
0008710.7	139.30	118.71	295.00	000.00	0	001.00	00533.0860
0008711.8	139.32	118.71	295.00	000.00	0	001.00	00533.1380
0008712.9	139.31	118.71	295.00	000.00	0	001.00	00533.1960
0008714.0	139.34	118.75	295.00	000.00	0	001.00	00533.2700
0008715.1	139.35	118.79	295.00	000.00	0	001.00	00533.3300
0008716.2	139.37	118.76	295.00	000.00	0	001.00	00533.3870
0008717.3	139.39	118.81	295.00	000.00	0	001.00	00533.4540
0008718.4	139.39	118.79	295.00	000.00	0	001.00	00533.5120
0008719.5	139.43	118.79	295.00	000.00	0	001.00	00533.5700
0008720.6	139.43	118.82	295.00	000.00	0	001.00	00533.6330
0008721.7	139.44	118.84	295.00	000.00	0	001.00	00533.6930
0008722.8	139.45	118.86	295.00	000.00	0	001.00	00533.7530
0008723.9	139.47	118.88	295.00	000.00	0	001.00	00533.8170
0008725.0	139.50	118.88	295.00	000.00	0	001.00	00533.8830
0008726.1	139.52	118.89	295.00	000.00	0	001.00	00533.9390
0008727.2	139.52	118.90	295.00	000.00	0	001.00	00534.0070
0008728.3	139.53	118.94	295.00	000.00	0	001.00	00534.0650
0008729.4	139.55	118.95	295.00	000.00	0	001.00	00534.1230
0008730.5	139.60	118.91	295.00	000.00	0	001.00	00534.1880
0008731.6	139.58	119.03	295.00	000.00	0	001.00	00534.2490
0008732.7	139.57	119.00	295.00	000.00	0	001.00	00534.3130
0008733.8	139.62	119.00	295.00	000.00	0	001.00	00534.3710
0008734.9	139.63	119.02	295.00	000.00	0	001.00	00534.4370
0008736.0	139.64	119.01	295.00	000.00	0	001.00	00534.4970
0008737.1	139.65	119.03	295.00	000.00	0	001.00	00534.5450
0008738.2	139.68	119.06	295.00	000.00	0	001.00	00534.6180
0008739.3	139.69	119.06	295.00	000.00	0	001.00	00534.6800
0008740.5	139.70	119.09	295.00	000.00	0	001.00	00534.7380
0008741.6	139.72	119.12	295.00	000.00	0	001.00	00534.8080
0008742.7	139.74	119.11	295.00	000.00	0	001.00	00534.8730
0008743.8	139.74	119.10	295.00	000.00	0	001.00	00534.9390
0008744.9	139.78	119.18	295.00	000.00	0	001.00	00534.9860
0008746.0	139.79	119.15	295.00	000.00	0	001.00	00535.0470
0008747.1	139.81	119.20	295.00	000.00	0	001.00	00535.1160
0008748.2	139.82	119.17	295.00	000.00	0	001.00	00535.1860
0008749.3	139.85	119.20	295.00	000.00	0	001.00	00535.2450
0008750.5	139.86	119.20	295.00	000.00	0	001.00	00535.3090
0008751.6	139.88	119.24	295.00	000.00	0	001.00	00535.3690
0008752.7	139.90	119.27	295.00	000.00	0	001.00	00535.4340
0008753.8	139.92	119.27	295.00	000.00	0	001.00	00535.4920
0008754.9	139.94	119.28	295.00	000.00	0	001.00	00535.5510
0008756.0	139.96	119.28	295.00	000.00	0	001.00	00535.6010
0008757.1	139.96	119.30	295.00	000.00	0	001.00	00535.6780
0008758.2	139.98	119.32	295.00	000.00	0	001.00	00535.7360
0008759.3	139.99	119.35	295.00	000.00	0	001.00	00535.7980
0008760.4	140.02	119.46	295.00	000.00	0	001.00	00535.8550
0008761.5	140.01	119.39	295.00	000.00	0	001.00	00535.9210
0008762.6	140.05	119.38	295.00	000.00	0	001.00	00535.9820
0008763.7	140.04	119.34	295.00	000.00	0	001.00	00536.0450
0008764.8	140.06	119.35	295.00	000.00	0	001.00	00536.1070
0008765.9	140.07	119.36	295.00	000.00	0	001.00	00536.1660
0008767.0	140.09	119.38	295.00	000.00	0	001.00	00536.2270
0008768.1	140.11	119.44	295.00	000.00	0	001.00	00536.2840
0008769.2	140.12	119.46	295.00	000.00	0	001.00	00536.3430
0008770.3	140.12	119.48	295.00	000.00	0	001.00	00536.4080
0008771.4	140.13	119.51	295.00	000.00	0	001.00	00536.4670
0008772.5	140.16	119.53	295.00	000.00	0	001.00	00536.5220
0008773.6	140.15	119.49	295.00	000.00	0	001.00	00536.5820
0008774.7	140.18	119.50	295.00	000.00	0	001.00	00536.6450
0008775.8	140.19	119.53	295.00	000.00	0	001.00	00536.7020
0008776.9	140.22	119.49	295.00	000.00	0	001.00	00536.7700
0008778.0	140.24	119.52	295.00	000.00	0	001.00	00536.8230
0008779.1	140.25	119.57	295.00	000.00	0	001.00	00536.8980
0008780.2	140.29	119.60	295.00	000.00	0	001.00	00536.9510
0008781.3	140.29	119.57	295.00	000.00	0	001.00	00537.0160
0008782.4	140.29	119.52	295.00	000.00	0	001.00	00537.0870
0008783.5	140.31	119.55	295.00	000.00	0	001.00	00537.1490
0008784.7	140.32	119.60	295.00	000.00	0	001.00	00537.2050
0008785.8	140.34	119.63	295.00	000.00	0	001.00	00537.2640
0008786.8	140.36	119.61	295.00	000.00	0	001.00	00537.3260
0008787.9	140.38	119.66	295.00	000.00	0	001.00	00537.3820
0008789.0	140.41	119.67	295.00	000.00	0	001.00	00537.4500
0008790.1	140.41	119.71	295.00	000.00	0	001.00	00537.5030
0008791.2	140.43	119.68	295.00	000.00	0	001.00	00537.5670
0008792.3	140.44	119.68	295.00	000.00	0	001.00	00537.6310
0008793.4	140.46	119.74	295.00	000.00	0	001.00	00537.6880
0008794.5	140.48	119.71	295.00	000.00	0	001.00	00537.7540
0008795.6	140.47	119.74	295.00	000.00	0	001.00	00537.8150
0008796.7	140.50	119.74	295.00	000.00	0	001.00	00537.8740
0008797.8	140.51	119.76	295.00	000.00	0	001.00	00537.9340
0008798.9	140.53	119.77	295.00	000.00	0	001.00	00537.9950
0008800.0	140.55	119.76	295.00	000.00	0	001.00	00538.0540
0008801.1	140.56	119.78	295.00	000.00	0	001.00	00538.1170
0008802.2	140.57	119.79	295.00	000.00	0	001.00	00538.1820
0008803.3	140.60	119.82	295.00	000.00	0	001.00	00538.2370
0008804.4	140.61	119.84	295.00	000.00	0	001.00	00538.3030
0008805.6	140.62	119.78	295.00	000.00	0	001.00	00538.3660
0008806.7	140.62	119.85	295.00	000.00	0	001.00	00538.4130
0008807.8	140.62	119.85	295.00	000.00	0	001.00	00538.4870
0008808.9	140.66	119.90	295.00	000.00	0	001.00	00538.5480
0008810.0	140.67	119.93	295.00	000.00	0	001.00	00538.6110
0008811.1	140.71	119.95	295.00	000.00	0	001.00	00538.6630
0008812.2	140.71	119.92	295.00	000.00	0	001.00	00538.7360
0008813.3	140.72	119.95	295.00	000.00	0	001.00	00538.7970
0008814.5	140.75	119.96	295.00	000.00	0	001.00	00538.8610
0008815.6	140.77	119.97	295.00	000.00	0	001.00	00538.9290
0008816.7	140.77	119.99	295.00	000.00	0	001.00	00538.9870
0008817.8	140.80	120.00	295.00	000.00	0	001.00	00539.0480
0008818.9	140.80	120.04	295.00	000.00	0	001.00	00539.1090
0008820.0	140.81	120.01	295.00	000.00	0	001.00	00539.1730
0008821.1	140.83	120.04	295.00	000.00	0	001.00	00539.2320
0008822.3	140.85	120.11	295.00	000.00	0	001.00	00539.2960
0008823.4	140.86	120.11	295.00	000.00	0	001.00	00539.3480
0008824.5	140.88	120.07	295.00	000.00	0	001.00	00539.4090
0008825.6	140.90	120.13	295.00	000.00	0	001.00	00539.4810
0008826.7	140.91	120.10	295.00	000.00	0	001.00	00539.5450
0008827.9	140.93	120.11	295.00	000.00	0	001.00	00539.5940
0008828.9	140.94	120.07	295.00	000.00	0	001.00	00539.6600
0008830.0	140.98	120.16	295.00	000.00	0	001.00	00539.7150
0008831.1	140.99	120.14	295.00	000.00	0	001.00	00539.7760
0008832.3	141.00	120.14	295.00	000.00	0	001.00	00539.8480
0008833.4	141.01	120.15	295.00	000.00	0	001.00	00539.8950
0008834.5	141.04	120.17	295.00	000.00	0	001.00	00539.9670
0008835.6	141.03	120.21	295.00	000.00	0	001.00	00540.0240
0008836.7	141.07	120.25	295.00	000.00	0	001.00	00540.0970
0008837.8	141.08	120.23	295.00	000.00	0	001.00	00540.1560
0008838.9	141.09	120.27	295.00	000.00	0	001.00	00540.2160
0008840.0	141.11	120.28	295.00	000.00	0	001.00	00540.2810
0008841.1	141.11	120.27	295.00	000.00	0	001.00	00540.3400
0008842.2	141.13	120.31	295.00	000.00	0	001.00	00540.3980
0008843.3	141.15	120.31	295.00	000.00	0	001.00	00540.4620
0008844.4	141.17	120.30	295.00	000.00	0	001.00	00540.5240
